student_id,age,gender,tenth_percentage,twelfth_or_diploma_percentage,math_score,programming_score,communication_score,logical_reasoning_score,creativity_score,leadership_score,teamwork_score,problem_solving_score,coding_interest,design_interest,data_interest,business_interest,security_interest,cloud_interest,preferred_work_type,preferred_domain,personality_type,certifications_count,project_count,internship_experience,favorite_subject,career_label
S2503,22,Female,80.66,82.97,69,89,42,73,59,70,87,76,6,3,3,5,1,2,Technical,Web,Analytical,0,5,No,Web,Quality Assurance Tester
S2504,18,Male,80.14,52.82,77,84,79,79,58,41,49,80,3,5,8,3,1,2,Technical,AI-ML,Logical,3,2,No,Math,AI/ML Engineer Trainee
S2505,18,Female,78.2,63.98,87,84,78,100,52,60,81,74,5,4,5,8,10,2,Technical,Security,Logical,2,5,No,DBMS,Security Analyst Trainee
S2506,18,Male,78.71,87.19,96,69,62,78,60,70,51,65,1,7,6,4,3,1,Technical,AI-ML,Logical,0,4,Yes,Math,AI/ML Engineer Trainee
S2507,22,Other,59.24,80.13,72,54,79,71,83,60,74,82,7,9,2,4,2,1,Creative,Web,Creative,0,8,Yes,Web,Frontend Developer
S2508,19,Female,84.25,91.56,71,73,62,65,63,64,73,100,4,2,8,7,4,7,Analytical,AI-ML,Analytical,3,6,Yes,Math,Junior Data Scientist
S2509,23,Male,95.74,55.97,74,82,87,95,57,64,75,91,5,1,6,1,4,10,Technical,Cloud,Logical,3,0,No,DBMS,Cloud Operations Engineer
S2510,19,Male,71.05,73.84,87,72,56,75,42,45,84,94,1,1,9,4,3,5,Analytical,AI-ML,Analytical,2,0,No,Statistics,Junior Data Scientist
S2511,23,Female,78.53,63.49,100,73,46,100,64,59,93,72,1,1,4,7,10,7,Technical,Security,Logical,1,4,No,DBMS,Security Analyst Trainee
S2512,19,Female,73.19,68.76,75,91,93,100,49,78,50,82,1,7,2,1,4,10,Technical,Cloud,Logical,6,5,Yes,DBMS,Junior DevOps Engineer
S2513,18,Female,81.8,87.42,94,89,57,82,63,54,86,100,4,4,10,6,1,6,Analytical,AI-ML,Analytical,2,7,Yes,Python,Junior Data Scientist
S2514,18,Female,84.01,81.04,77,84,68,48,62,52,87,89,2,2,10,2,4,7,Analytical,Data,Analytical,0,4,No,DBMS,Associate Data Analyst
S2515,20,Other,71.0,86.71,80,85,93,68,62,68,90,73,10,7,4,5,4,3,Technical,Web,Logical,2,0,No,DBMS,Full Stack Developer
S2516,22,Male,65.73,99.0,100,71,53,82,52,62,92,76,5,5,8,2,4,2,Analytical,AI-ML,Analytical,4,4,No,Python,Junior Data Scientist
S2517,17,Male,74.99,72.62,90,67,62,75,70,79,61,71,6,1,10,7,2,3,Analytical,Data,Analytical,4,0,No,DBMS,Associate Data Analyst
S2518,21,Male,68.96,77.63,68,75,53,60,80,63,83,79,2,4,2,6,4,2,Technical,Security,Logical,3,3,No,Python,Security Analyst Trainee
S2519,19,Female,76.45,75.37,78,71,84,76,59,82,97,88,3,4,5,8,4,3,Management,Data,Leader,1,2,No,Statistics,Junior Business Analyst
S2520,20,Male,80.78,88.78,78,69,50,93,72,51,66,94,4,3,1,6,5,10,Technical,Cloud,Logical,0,3,No,DBMS,Junior DevOps Engineer
S2521,19,Female,77.0,85.42,76,90,47,92,56,69,100,100,10,8,7,5,2,1,Technical,Web,Logical,4,2,No,Python,Full Stack Developer
S2522,22,Female,87.03,69.49,100,81,59,91,57,67,60,70,10,8,8,1,1,5,Technical,AI-ML,Logical,3,2,No,Python,Junior ML Engineer
S2523,17,Female,79.98,77.65,78,37,71,52,87,60,100,68,3,10,1,6,2,3,Creative,Web,Creative,3,4,No,Web,Frontend Developer
S2524,20,Male,77.99,80.05,62,100,80,94,67,62,74,73,5,7,3,6,6,1,Technical,AI-ML,Logical,5,1,Yes,Math,Junior ML Engineer
S2525,20,Other,76.78,62.81,79,63,66,90,40,65,52,77,1,6,4,3,4,10,Technical,Cloud,Logical,2,4,Yes,DBMS,Cloud Operations Engineer
S2526,21,Male,82.9,76.11,86,48,71,82,86,35,72,100,2,3,8,3,2,2,Analytical,AI-ML,Analytical,1,4,No,Python,Junior Data Scientist
S2527,18,Female,85.31,96.23,91,77,94,85,63,46,81,85,3,3,5,5,1,10,Technical,Cloud,Logical,3,3,No,Python,Junior DevOps Engineer
S2528,18,Female,84.27,55.84,87,79,51,96,78,35,46,78,8,4,3,5,1,4,Technical,AI-ML,Logical,2,4,No,Python,Junior ML Engineer
S2529,20,Male,79.08,54.69,91,98,80,73,71,51,64,89,4,4,3,6,4,10,Technical,Cloud,Logical,2,6,Yes,Python,Cloud Operations Engineer
S2530,20,Female,87.7,69.98,42,63,63,58,95,35,56,44,1,10,3,4,1,5,Creative,Web,Creative,2,3,Yes,Web,UI/UX Designer
S2531,21,Male,72.38,84.07,55,40,92,65,79,42,88,96,4,7,7,7,7,5,Technical,Cloud,Logical,4,2,No,Statistics,Cloud Operations Engineer
S2532,21,Female,72.56,77.54,100,67,88,76,40,40,80,96,1,3,10,1,2,1,Analytical,Data,Analytical,1,8,Yes,DBMS,Associate Data Analyst
S2533,21,Male,77.44,55.94,62,90,66,93,45,84,66,100,10,8,2,2,8,5,Technical,Web,Logical,1,2,No,Web,Full Stack Developer
S2534,21,Male,87.75,95.2,78,84,44,78,87,58,86,76,1,10,1,8,6,1,Creative,Web,Creative,3,5,Yes,Web,Frontend Developer
S2535,20,Female,69.73,83.2,80,63,83,90,59,56,81,87,1,6,10,2,6,1,Analytical,Data,Analytical,1,0,No,DBMS,Associate Data Analyst
S2536,19,Female,84.1,72.47,100,85,88,89,78,85,85,88,1,1,10,2,1,4,Analytical,AI-ML,Analytical,0,3,No,Statistics,Junior Data Scientist
S2537,24,Male,84.4,70.55,56,44,86,46,75,72,52,90,3,2,6,2,7,6,Technical,Security,Logical,2,0,No,Python,Security Analyst Trainee
S2538,18,Female,71.03,66.27,49,66,65,81,89,41,84,94,2,5,6,1,2,5,Analytical,AI-ML,Analytical,3,1,No,Statistics,Junior Data Scientist
S2539,22,Male,89.81,93.74,47,71,74,83,100,51,83,67,5,9,4,8,5,4,Creative,Web,Creative,1,5,Yes,Web,Frontend Developer
S2540,20,Male,93.83,73.74,43,79,78,49,85,45,56,76,4,10,1,1,3,1,Creative,Web,Creative,0,3,Yes,Web,UI/UX Designer
S2541,19,Male,76.1,92.87,81,100,92,96,35,47,49,73,1,3,9,6,7,6,Technical,AI-ML,Logical,1,1,No,Python,AI/ML Engineer Trainee
S2542,20,Female,67.25,67.89,78,63,98,68,87,56,58,82,4,10,5,2,7,6,Creative,Web,Creative,2,10,Yes,Web,Frontend Developer
S2543,21,Male,84.51,80.7,97,52,52,65,72,68,89,88,4,2,10,4,1,1,Analytical,AI-ML,Analytical,3,6,Yes,Math,Junior Data Scientist
S2544,18,Male,79.78,89.6,79,100,82,81,35,47,50,80,1,5,8,5,7,8,Technical,AI-ML,Logical,3,3,No,Python,AI/ML Engineer Trainee
S2545,18,Female,99.0,82.78,84,77,78,86,35,39,49,86,3,2,8,2,1,5,Technical,AI-ML,Logical,2,1,No,Math,AI/ML Engineer Trainee
S2546,22,Female,80.82,77.81,77,98,100,92,58,40,95,84,4,1,9,6,3,3,Technical,Data,Logical,2,2,Yes,DBMS,Database Administrator
S2547,21,Male,94.91,98.42,88,74,64,80,55,57,98,73,1,3,2,8,5,10,Technical,Cloud,Logical,3,4,No,Python,Cloud Operations Engineer
S2548,19,Male,85.14,84.77,60,65,88,72,68,38,95,100,3,2,5,2,10,3,Technical,Security,Logical,0,2,No,DBMS,Security Analyst Trainee
S2549,21,Male,82.89,83.14,62,80,53,73,56,67,66,86,1,4,10,4,1,4,Technical,Data,Logical,2,6,Yes,DBMS,Database Administrator
S2550,20,Female,82.33,90.16,66,95,65,63,41,35,100,81,1,3,8,1,1,10,Technical,Cloud,Logical,5,6,No,Python,Cloud Operations Engineer
S2551,19,Female,83.07,70.53,96,92,59,76,45,69,66,100,10,4,4,6,4,1,Technical,AI-ML,Logical,2,4,No,Python,Junior ML Engineer
S2552,17,Male,97.29,87.86,100,87,85,79,71,48,55,77,6,1,5,1,7,1,Technical,AI-ML,Logical,0,0,No,Python,AI/ML Engineer Trainee
S2553,21,Female,88.05,88.0,72,86,81,84,48,80,100,77,8,4,5,3,7,4,Technical,Web,Logical,3,1,No,DBMS,Full Stack Developer
S2554,21,Male,99.0,78.48,75,91,60,96,38,35,68,89,2,5,10,5,2,6,Technical,AI-ML,Logical,2,5,No,Python,AI/ML Engineer Trainee
S2555,19,Male,92.04,83.63,68,37,48,85,83,35,91,70,3,1,10,8,8,1,Analytical,Data,Analytical,4,3,Yes,Statistics,Associate Data Analyst
S2556,19,Male,63.83,79.04,89,76,97,65,65,35,51,92,1,8,1,8,4,10,Technical,Cloud,Logical,1,2,No,Python,Cloud Operations Engineer
S2557,23,Male,80.01,68.25,80,65,46,89,74,54,71,79,10,1,2,5,5,2,Technical,Web,Logical,4,2,No,DBMS,Full Stack Developer
S2558,18,Male,78.89,75.75,74,92,52,98,49,56,62,79,10,4,5,6,4,1,Technical,Web,Logical,1,1,No,Python,Junior Web Developer
S2559,20,Male,94.79,54.56,60,73,67,80,41,73,79,83,10,3,3,3,4,1,Technical,Web,Logical,1,2,No,DBMS,Full Stack Developer
S2560,19,Female,83.52,70.85,52,53,90,56,100,36,97,62,5,8,6,2,4,2,Creative,Web,Creative,6,5,No,Web,Frontend Developer
S2561,18,Female,81.11,80.72,81,77,86,100,69,69,78,91,10,1,2,1,3,5,Technical,Web,Logical,1,2,Yes,Python,Full Stack Developer
S2562,22,Male,78.23,66.14,62,64,72,59,38,71,85,70,5,7,8,8,6,3,Management,Data,Leader,5,2,No,Statistics,Junior Business Analyst
S2563,20,Female,82.44,76.43,69,68,62,59,80,64,100,83,9,3,2,6,4,5,Technical,Web,Analytical,4,2,No,Python,Quality Assurance Tester
S2564,18,Female,92.3,66.93,89,81,53,85,37,71,68,71,3,1,2,3,1,10,Technical,Cloud,Logical,3,1,No,DBMS,Cloud Operations Engineer
S2565,18,Male,95.0,77.56,92,86,80,79,41,69,62,80,10,3,2,8,4,1,Technical,Web,Logical,1,3,Yes,Web,Full Stack Developer
S2566,21,Female,74.89,84.9,86,76,87,68,86,80,60,70,10,2,1,1,5,2,Technical,Web,Logical,3,1,No,Web,Full Stack Developer
S2567,22,Male,80.93,77.54,89,54,68,56,92,46,50,75,6,9,4,4,1,3,Creative,Web,Creative,0,2,No,Web,Frontend Developer
S2568,17,Male,67.02,83.36,70,66,52,87,77,66,75,100,2,1,10,6,4,2,Analytical,Data,Analytical,1,6,Yes,Statistics,Associate Data Analyst
S2569,20,Female,74.2,90.49,93,72,46,72,70,72,67,89,3,3,1,2,4,9,Technical,Cloud,Logical,2,4,Yes,DBMS,Junior DevOps Engineer
S2570,21,Female,63.43,77.81,68,100,73,80,79,75,49,68,10,3,5,5,1,1,Technical,Web,Logical,4,3,Yes,DBMS,Full Stack Developer
S2571,19,Male,84.42,71.58,65,62,84,73,94,75,54,49,2,10,1,5,4,8,Creative,Web,Creative,0,1,No,Web,Frontend Developer
S2572,18,Male,78.07,59.64,89,86,93,86,39,63,44,100,7,7,4,3,3,5,Technical,AI-ML,Logical,2,8,Yes,Python,Junior ML Engineer
S2573,20,Female,74.59,74.29,70,86,69,93,65,56,71,85,6,5,4,2,10,1,Technical,Security,Logical,1,1,No,DBMS,Security Analyst Trainee
S2574,19,Other,79.55,83.56,83,85,87,85,64,61,68,100,10,1,3,4,1,3,Technical,Web,Logical,7,0,No,Python,Full Stack Developer
S2575,21,Male,67.26,64.36,80,76,85,78,61,56,86,80,7,4,3,1,3,10,Technical,Cloud,Logical,0,3,No,Python,Junior DevOps Engineer
S2576,19,Male,90.86,81.21,77,74,52,69,82,62,62,92,7,3,3,4,10,7,Technical,Security,Logical,3,4,No,DBMS,Security Analyst Trainee
S2577,22,Female,79.64,81.35,69,90,100,91,51,35,82,88,4,1,10,4,5,6,Technical,Data,Logical,4,1,Yes,DBMS,Database Administrator
S2578,18,Male,83.56,85.93,80,80,50,65,77,67,59,95,5,7,1,5,10,6,Technical,Security,Logical,2,3,No,DBMS,Security Analyst Trainee
S2579,17,Female,77.78,66.09,68,96,60,85,58,79,88,94,10,7,4,4,5,5,Technical,Web,Logical,1,1,No,DBMS,Backend Developer
S2580,18,Male,73.99,87.52,86,92,72,68,80,38,74,98,9,3,1,1,5,1,Technical,AI-ML,Logical,2,4,No,Python,Junior ML Engineer
S2581,18,Male,99.0,57.37,64,75,63,86,36,71,82,78,10,1,1,3,1,1,Technical,Web,Logical,1,1,No,DBMS,Full Stack Developer
S2582,20,Male,86.9,96.97,68,80,39,71,91,49,91,86,1,10,3,4,5,1,Creative,Web,Creative,5,5,Yes,Web,Frontend Developer
S2583,18,Male,90.56,81.4,79,100,70,100,83,66,67,74,9,5,2,5,1,1,Technical,AI-ML,Logical,5,9,Yes,Math,Junior ML Engineer
S2584,20,Male,99.0,90.17,100,99,45,76,54,35,50,90,5,7,6,7,1,10,Technical,Cloud,Logical,1,4,No,Python,Junior DevOps Engineer
S2585,19,Female,87.96,86.27,81,75,60,87,46,46,98,100,10,1,5,8,6,2,Technical,Web,Analytical,0,5,Yes,Web,Quality Assurance Tester
S2586,21,Male,84.65,65.24,100,100,96,100,46,74,81,76,1,3,10,3,2,2,Technical,AI-ML,Logical,2,3,No,Python,AI/ML Engineer Trainee
S2587,20,Male,79.05,71.81,100,87,86,85,57,39,53,74,10,7,6,5,1,3,Technical,Web,Logical,3,2,No,Python,Backend Developer
S2588,20,Female,77.15,68.25,72,98,61,89,41,39,96,84,8,4,5,1,1,4,Technical,AI-ML,Logical,0,1,No,Python,Junior ML Engineer
S2589,20,Female,86.51,82.68,79,100,88,88,57,73,63,90,1,3,7,4,5,3,Technical,AI-ML,Logical,2,7,Yes,Python,AI/ML Engineer Trainee
S2590,17,Female,83.59,70.9,94,73,76,79,35,39,68,71,2,5,1,3,10,2,Technical,Security,Logical,2,3,No,DBMS,Security Analyst Trainee
S2591,19,Female,79.67,92.5,82,93,67,94,36,79,100,93,8,1,3,2,5,10,Technical,Cloud,Logical,5,3,No,Python,Junior DevOps Engineer
S2592,21,Female,62.99,60.47,90,63,62,78,78,88,62,100,2,2,1,5,5,10,Technical,Cloud,Logical,3,7,Yes,DBMS,Cloud Operations Engineer
S2593,20,Female,95.61,84.75,93,66,67,92,80,55,83,93,1,2,2,8,10,1,Technical,Security,Logical,1,2,No,DBMS,Security Analyst Trainee
S2594,20,Female,75.53,76.75,84,89,62,76,58,75,82,79,2,8,9,7,1,3,Technical,Data,Logical,0,2,No,DBMS,Database Administrator
S2595,21,Male,70.39,59.87,100,84,73,100,42,73,64,78,10,3,5,4,4,7,Technical,Web,Logical,1,3,Yes,Web,Junior Web Developer
S2596,17,Male,75.88,72.69,90,86,52,91,56,69,52,79,5,1,10,4,1,3,Technical,Data,Logical,2,5,No,DBMS,Database Administrator
S2597,24,Male,79.34,73.6,85,81,67,78,97,53,60,59,1,10,3,7,1,1,Creative,Web,Creative,4,2,No,Web,Frontend Developer
S2598,22,Female,68.52,74.56,75,81,75,95,59,78,79,100,10,5,5,1,1,7,Technical,Web,Logical,3,2,No,Python,Junior Web Developer
S2599,21,Female,82.55,86.81,68,71,57,84,41,52,92,94,10,2,3,8,2,1,Technical,Web,Analytical,1,7,Yes,Web,Quality Assurance Tester
S2600,20,Male,78.42,79.57,64,42,60,62,100,75,96,48,6,4,4,3,4,4,Creative,Web,Creative,2,4,Yes,Python,UI/UX Designer
S2601,17,Female,80.07,61.56,63,87,69,94,58,47,77,95,6,5,10,5,3,5,Technical,AI-ML,Logical,1,4,No,Math,AI/ML Engineer Trainee
S2602,17,Male,94.45,93.11,79,76,72,73,54,48,89,74,10,1,2,7,1,4,Technical,Web,Logical,1,2,No,DBMS,Backend Developer
S2603,19,Female,81.89,87.21,100,85,53,68,54,57,74,76,9,5,1,6,8,5,Technical,Web,Analytical,4,3,No,Web,Quality Assurance Tester
S2604,19,Male,80.19,70.63,92,61,62,72,89,36,62,99,8,4,10,3,5,2,Analytical,Data,Analytical,0,3,No,DBMS,Associate Data Analyst
S2605,18,Male,83.45,75.46,100,100,53,72,38,55,93,83,10,1,6,5,6,5,Technical,Web,Logical,1,1,No,Python,Full Stack Developer
S2606,23,Male,66.1,83.88,70,70,62,65,77,64,80,72,4,5,1,5,4,5,Technical,Security,Logical,4,0,No,Python,Security Analyst Trainee
S2607,19,Male,67.58,80.1,93,83,67,71,64,41,76,87,3,1,3,3,10,7,Technical,Security,Logical,1,7,Yes,DBMS,Security Analyst Trainee
S2608,20,Male,84.8,71.97,56,70,72,59,85,62,79,80,3,2,10,3,1,3,Analytical,Data,Analytical,3,8,Yes,DBMS,Associate Data Analyst
S2609,17,Other,56.93,94.17,62,74,57,89,100,35,53,77,4,10,4,5,1,5,Creative,Web,Creative,1,0,Yes,Web,UI/UX Designer
S2610,19,Female,97.29,77.12,86,73,53,90,61,44,54,86,5,1,2,2,1,5,Technical,AI-ML,Logical,1,2,No,Python,Junior ML Engineer
S2611,20,Male,88.65,81.35,100,93,77,97,68,72,98,84,10,1,4,4,6,7,Technical,AI-ML,Logical,1,5,No,Math,Junior ML Engineer
S2612,18,Female,75.08,72.13,62,49,77,75,54,87,92,71,4,1,10,3,4,5,Management,AI-ML,Leader,1,1,No,Python,Junior Business Analyst
S2613,20,Other,96.19,90.86,98,86,74,92,71,59,86,63,5,3,4,8,6,10,Technical,Cloud,Logical,2,5,No,DBMS,Junior DevOps Engineer
S2614,21,Male,79.89,68.81,55,51,88,64,86,66,97,60,4,10,2,2,3,6,Creative,Web,Creative,2,1,No,Web,UI/UX Designer
S2615,18,Male,69.48,79.46,43,61,67,57,67,61,93,84,6,3,3,1,1,2,Technical,Security,Analytical,0,4,Yes,Statistics,Quality Assurance Tester
S2616,22,Female,86.55,73.04,70,91,65,97,43,35,90,89,3,7,2,2,2,10,Technical,Cloud,Logical,1,4,No,Python,Cloud Operations Engineer
S2617,20,Female,70.17,71.16,62,56,72,84,45,86,92,53,1,1,6,8,3,5,Management,Data,Leader,2,2,No,DBMS,Junior Business Analyst
S2618,20,Female,93.74,63.24,85,81,85,77,92,66,80,80,3,3,10,7,5,1,Analytical,Data,Analytical,2,2,No,DBMS,Associate Data Analyst
S2619,20,Male,79.43,75.46,62,66,77,61,65,86,77,75,1,2,5,1,2,3,Management,Cloud,Leader,1,3,No,DBMS,Junior Business Analyst
S2620,18,Male,85.36,89.34,100,72,63,73,58,66,48,62,1,4,7,1,3,1,Technical,AI-ML,Logical,0,1,Yes,Math,AI/ML Engineer Trainee
S2621,19,Male,75.99,66.33,66,92,62,60,70,46,48,88,5,5,7,8,1,1,Technical,Web,Analytical,1,1,No,Web,Quality Assurance Tester
S2622,22,Other,73.4,88.8,75,47,100,65,76,74,53,85,1,5,10,1,2,3,Analytical,Data,Analytical,2,5,Yes,DBMS,Associate Data Analyst
S2623,19,Female,85.57,79.28,96,81,81,76,43,66,55,90,1,7,10,2,3,2,Technical,Data,Logical,1,3,No,DBMS,Database Administrator
S2624,25,Male,96.56,71.58,67,88,68,80,41,80,68,73,1,3,2,6,4,10,Technical,Cloud,Logical,0,4,Yes,Python,Junior DevOps Engineer
S2625,20,Male,81.39,77.04,57,82,58,63,74,66,76,100,3,8,9,5,4,1,Analytical,AI-ML,Analytical,2,2,No,Statistics,Junior Data Scientist
S2626,22,Male,91.33,74.43,76,79,92,84,61,53,73,74,5,1,3,5,3,10,Technical,Cloud,Logical,1,2,No,Python,Cloud Operations Engineer
S2627,18,Male,75.88,88.36,74,100,67,84,67,77,74,81,10,3,2,7,7,2,Technical,Web,Logical,0,3,No,DBMS,Backend Developer
S2628,20,Female,81.83,87.7,74,67,64,66,80,64,60,67,2,1,10,3,5,1,Analytical,Data,Analytical,2,1,No,Statistics,Associate Data Analyst
S2629,21,Female,88.55,84.1,74,93,63,80,76,42,85,85,1,3,6,3,3,10,Technical,Cloud,Logical,4,4,No,DBMS,Junior DevOps Engineer
S2630,19,Other,88.72,77.03,78,87,89,74,46,57,72,87,8,6,7,8,2,2,Technical,Web,Logical,3,2,No,DBMS,Backend Developer
S2631,21,Male,84.91,77.49,50,73,81,84,97,83,78,61,6,10,4,4,7,6,Creative,Web,Creative,3,2,No,Web,Frontend Developer
S2632,18,Female,71.9,78.33,97,79,93,85,66,64,74,76,5,5,4,3,4,10,Technical,Cloud,Logical,0,0,No,Python,Junior DevOps Engineer
S2633,21,Male,81.8,57.75,99,100,71,70,59,45,62,100,2,4,4,8,5,10,Technical,Cloud,Logical,2,5,Yes,Python,Cloud Operations Engineer
S2634,18,Female,76.72,81.54,56,79,78,75,59,38,74,80,10,6,7,3,3,3,Technical,Web,Analytical,1,2,Yes,Web,Quality Assurance Tester
S2635,19,Male,76.4,82.27,78,53,53,79,38,40,49,98,3,6,10,5,3,1,Analytical,Data,Analytical,1,6,Yes,Statistics,Associate Data Analyst
S2636,18,Female,89.64,71.7,74,76,80,99,52,69,93,75,10,1,1,5,1,7,Technical,Web,Logical,2,4,No,Python,Backend Developer
S2637,17,Male,77.17,82.29,82,82,81,78,47,73,100,74,3,2,6,4,6,10,Technical,Cloud,Logical,7,0,No,Python,Junior DevOps Engineer
S2638,19,Female,88.11,81.07,84,82,74,79,58,67,93,81,2,3,2,4,5,10,Technical,Cloud,Logical,0,6,No,Python,Cloud Operations Engineer
S2639,20,Male,87.03,71.39,68,100,89,82,48,35,66,78,2,4,10,1,4,3,Technical,AI-ML,Logical,2,3,No,Python,AI/ML Engineer Trainee
S2640,19,Male,83.34,59.82,64,58,55,58,89,38,58,45,8,6,4,7,2,3,Creative,Web,Creative,0,0,No,Web,UI/UX Designer
S2641,17,Female,82.01,82.79,90,86,65,81,57,66,80,100,8,1,8,3,7,4,Technical,Web,Logical,2,3,Yes,Web,Junior Web Developer
S2642,18,Male,98.53,75.69,89,98,85,83,48,61,68,83,10,3,3,6,7,3,Technical,Web,Logical,2,4,Yes,Web,Full Stack Developer
S2643,20,Female,92.35,72.12,83,90,59,87,57,45,74,76,10,4,1,4,5,4,Technical,Web,Logical,2,3,No,Web,Full Stack Developer
S2644,19,Female,84.04,85.44,96,93,49,65,42,51,74,70,7,1,1,4,4,4,Technical,Web,Analytical,3,3,No,Web,Quality Assurance Tester
S2645,18,Male,83.85,71.35,94,83,100,77,76,40,54,100,5,8,4,1,3,2,Technical,AI-ML,Logical,1,4,No,Python,Junior ML Engineer
S2646,18,Female,75.55,91.54,80,99,69,90,40,57,77,87,3,3,10,4,1,1,Technical,Data,Logical,2,2,No,DBMS,Database Administrator
S2647,18,Female,82.04,76.83,75,99,78,86,35,36,71,78,9,1,4,3,3,4,Technical,Web,Logical,0,6,Yes,Python,Full Stack Developer
S2648,21,Female,83.39,86.61,83,68,53,65,40,65,50,81,2,2,10,6,2,1,Analytical,Data,Analytical,0,6,No,Statistics,Associate Data Analyst
S2649,18,Male,80.75,85.57,93,84,88,91,48,67,87,90,10,1,4,6,6,2,Technical,Web,Logical,2,2,Yes,DBMS,Backend Developer
S2650,19,Female,93.99,84.3,93,100,69,70,76,41,57,71,9,3,1,2,5,1,Technical,Web,Logical,6,6,Yes,DBMS,Backend Developer
S2651,17,Female,88.47,97.21,87,81,92,77,76,44,97,81,1,2,4,4,1,10,Technical,Cloud,Logical,2,2,No,Python,Cloud Operations Engineer
S2652,20,Female,93.89,79.03,87,78,60,100,68,35,70,98,4,1,2,4,10,2,Technical,Security,Logical,2,5,Yes,DBMS,Security Analyst Trainee
S2653,23,Female,84.81,69.28,67,85,86,84,76,46,49,93,4,1,4,2,10,6,Technical,Security,Logical,0,7,Yes,DBMS,Security Analyst Trainee
S2654,19,Male,85.18,78.11,100,72,94,78,68,47,59,86,1,6,10,6,3,3,Technical,AI-ML,Logical,4,7,Yes,Python,AI/ML Engineer Trainee
S2655,20,Female,88.79,84.14,93,85,60,73,63,39,75,72,10,7,4,3,4,8,Technical,Web,Analytical,1,3,Yes,Python,Quality Assurance Tester
S2656,22,Female,78.45,74.01,56,48,87,89,49,99,74,96,1,7,6,10,2,5,Management,Data,Leader,2,5,No,DBMS,Junior Business Analyst
S2657,20,Female,87.88,81.89,69,41,57,74,65,35,67,95,4,4,10,5,7,7,Analytical,Data,Analytical,3,1,No,Statistics,Associate Data Analyst
S2658,21,Female,74.37,77.95,79,68,62,100,35,35,73,77,10,8,4,4,3,5,Technical,Web,Logical,3,4,No,Python,Full Stack Developer
S2659,18,Female,82.3,71.16,86,100,81,100,80,73,63,92,9,1,1,1,1,8,Technical,AI-ML,Logical,2,2,No,Math,Junior ML Engineer
S2660,19,Female,83.09,57.9,82,96,64,73,37,48,78,74,6,4,1,3,2,10,Technical,Cloud,Logical,1,4,No,Python,Cloud Operations Engineer
S2661,18,Female,74.93,94.91,74,79,91,100,55,35,50,70,8,5,1,4,4,10,Technical,Cloud,Logical,3,5,No,DBMS,Cloud Operations Engineer
S2662,21,Female,71.39,98.57,88,77,79,65,71,65,52,85,5,5,1,1,6,4,Technical,Web,Analytical,2,4,No,Python,Quality Assurance Tester
S2663,19,Male,71.82,87.95,53,69,96,52,35,53,71,79,4,6,1,7,2,3,Analytical,AI-ML,Analytical,1,3,No,Python,Junior Data Scientist
S2664,20,Female,79.36,75.0,76,54,100,65,57,64,65,76,4,1,10,2,3,2,Analytical,Data,Analytical,2,3,No,Statistics,Associate Data Analyst
S2665,19,Female,94.19,75.27,46,53,74,71,87,47,70,62,2,10,5,3,3,1,Creative,Web,Creative,5,0,No,Web,UI/UX Designer
S2666,19,Female,80.24,63.22,55,75,79,67,45,75,76,86,9,3,1,7,4,5,Technical,Web,Logical,2,2,No,DBMS,Backend Developer
S2667,18,Female,84.44,72.45,57,61,78,47,79,53,94,83,3,5,1,1,2,6,Technical,AI-ML,Logical,3,0,No,Python,Junior ML Engineer
S2668,17,Male,76.61,71.4,90,47,82,68,40,45,88,97,1,5,10,2,3,2,Analytical,AI-ML,Analytical,2,5,No,Statistics,Junior Data Scientist
S2669,19,Male,78.81,69.05,97,100,61,99,77,55,96,91,10,3,6,6,7,3,Technical,Web,Logical,3,3,No,Python,Backend Developer
S2670,17,Male,81.5,64.1,62,49,58,73,66,55,62,87,6,1,7,1,1,3,Analytical,AI-ML,Analytical,0,3,No,Math,Junior Data Scientist
S2671,21,Female,79.71,76.5,82,88,65,66,42,36,65,96,10,3,3,5,1,1,Technical,Web,Analytical,2,5,Yes,Web,Quality Assurance Tester
S2672,17,Other,93.56,84.87,46,55,68,65,94,70,88,76,5,10,8,3,4,5,Creative,Web,Creative,0,0,No,Web,Frontend Developer
S2673,17,Female,84.69,82.37,100,93,63,77,61,56,83,100,8,1,5,5,6,4,Technical,Web,Logical,4,2,Yes,Web,Junior Web Developer
S2674,20,Female,95.48,74.04,79,62,87,86,100,42,95,77,7,10,2,3,5,1,Creative,Web,Creative,3,0,No,Web,UI/UX Designer
S2675,22,Male,85.42,92.78,100,90,69,79,66,35,91,77,7,1,7,1,5,5,Technical,AI-ML,Logical,1,2,No,Math,AI/ML Engineer Trainee
S2676,18,Female,76.03,85.11,53,51,59,59,81,60,95,86,2,10,3,5,1,6,Creative,Web,Creative,3,4,No,Web,UI/UX Designer
S2677,21,Female,95.67,91.37,78,89,80,76,39,76,92,78,10,3,8,3,3,1,Technical,Web,Logical,1,2,No,DBMS,Full Stack Developer
S2678,18,Female,78.81,50.94,63,64,73,69,39,61,54,90,2,6,1,3,10,2,Technical,Security,Logical,2,5,No,Python,Security Analyst Trainee
S2679,20,Female,74.66,82.89,64,80,90,67,63,39,77,98,1,3,10,3,8,3,Technical,Data,Logical,3,2,No,DBMS,Database Administrator
